video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
9624,0.8705809866117773,32,0.7711654676317309,11
9625,0.9088499273523529,32,0.8014682980975756,12
9627,0.8613612523678029,52,0.7743912421961799,25
9628,0.8380053273217121,33,0.7756373129409633,12
9630,0.8543505600182939,33,0.7680366737320444,12
9631,0.8415924540653408,32,0.764510703653156,11
9632,0.8694415096999801,34,0.7644636917831744,11
9633,0.8477538264135807,32,0.7808445771681435,12
9634,0.818578344117846,33,0.7692055624254779,13
9635,0.8444462481112703,36,0.7809704780057021,15
9636,0.8663849343961049,32,0.7789347961554167,13
9637,0.8897710547992002,34,0.8186167476551842,15
9638,0.8804276280684848,32,0.808646016221032,12
9639,0.8461736724036809,51,0.7522684075052204,12
9640,0.8485944909675176,32,0.7589594049604554,15
9641,0.856304582512868,34,0.7526114670829501,10
9642,0.8752167452554293,33,0.7773677725524257,16
9643,0.8826565571558017,35,0.7913609213035034,10
9645,0.8809678616368043,34,0.7662317741504271,12
9646,0.847604446337142,33,0.7768968788305215,19
9647,0.8106626631081741,99,0.75052507156657,20
9648,0.8676169917239707,34,0.7725173884630644,14
9649,0.8409480229431006,55,0.7714547773203301,13
9650,0.8556234919782213,34,0.7838339864364684,12
9651,0.8721186185778167,33,0.7796464667885222,14
9652,0.8454221054352845,33,0.7788858889120364,15
9653,0.8416095601378332,33,0.7698680252133173,11
9654,0.8494942679453735,33,0.7720482859341191,12
9655,0.8805817791925139,34,0.7704943476538066,16
9656,0.8276870957726494,46,0.7708294841887545,10
9657,0.8532042158598915,33,0.7677282918117457,10
9658,0.8034564870840535,38,0.7604859738152386,10
9659,0.9036265800608853,41,0.7879118622039343,14
9660,0.8758949100525415,69,0.7655922319589935,28
9661,0.8664770227430727,33,0.773998624217691,16
9662,0.8620534203733285,33,0.7918723182023012,10
9663,0.8331057098877572,34,0.7557742453076226,16
9665,0.875510249048297,33,0.768457125626407,11
9667,0.8722991694639961,33,0.7680436613091518,12
9668,0.8346340243142709,34,0.7581669179598142,9
9670,0.8476067110613072,33,0.7740874699607823,10
9671,0.8167201100251423,41,0.7570749849978108,9
9672,0.8404786256013482,62,0.7549404200521489,16
9673,0.8425808913224037,33,0.761971805513262,10
9674,0.8684433458681654,33,0.783165552377002,17
9675,0.8493523691452296,33,0.7498489981176767,10
9676,0.8703848826254782,34,0.7906448195975466,10
9677,0.8618634623070985,33,0.7649935009337031,14
9679,0.8803715330520171,33,0.7899158519906769,12
9680,0.8234296064926405,59,0.754391112134029,19
9681,0.8318125781175415,37,0.7354761060317668,13
9683,0.8533763322078315,33,0.7488658959976537,13
9684,0.858052326457044,50,0.7593296865084277,10
9685,0.8783345089549273,33,0.7511362824443778,13
9686,0.8622178726462844,33,0.7655426300288728,27
9687,0.840032113762079,31,0.7570384822469529,11
9688,0.8709921688631774,90,0.7837568592998199,10
9689,0.8193797285271983,45,0.7686462550638328,11
9690,0.8096548869022199,34,0.7681446017789183,13
9691,0.8748744103810643,32,0.7752232545579616,15
9692,0.8690162833457873,33,0.7743790734802377,11
9693,0.8583126033867026,33,0.7593414973049534,14
9694,0.8290714244309789,40,0.7463247685097063,9
9695,0.8601971124527861,34,0.7709892176743338,10
9698,0.8540152743549677,32,0.790519785866351,14
9699,0.8706352348951726,39,0.7803457641804918,12
9701,0.8773861079924,34,0.7930758342554288,18
9702,0.8696257205573171,33,0.7620266793611458,11
9703,0.8540937167003898,33,0.7780755016199146,14
9704,0.8608222021419892,32,0.7869273278491529,11
9705,0.8999714978046648,33,0.7794357975467701,10
9706,0.8566444472601945,34,0.7704345019103135,14
9707,0.8264772887278727,31,0.7778726284987358,10
9708,0.851366638092027,34,0.7627973489383983,11
9709,0.816651528627013,33,0.7576258588557303,11
9710,0.8777833443554435,60,0.7827959998007818,13
9711,0.8635639371926113,32,0.7683222958375667,12
9712,0.7654656535089273,34,0.7248289994426469,13
9714,0.8509478810167269,38,0.7740180396306906,11
9715,0.9072350219257401,33,0.7950984769916111,10
9716,0.8639552046275192,32,0.7895744409582995,13
9717,0.8598111027599505,34,0.7801133685448219,16
9718,0.8450004623962899,34,0.76470703071117,12
9719,0.8675386985394031,33,0.7506432338123447,10
9720,0.866602641672981,50,0.7787203946468827,14
9723,0.8499695946530486,46,0.7507517986564511,10
9725,0.8343098399262723,34,0.7534875022793551,18
9729,0.8361811078898652,33,0.7623531710497622,11
9730,0.8473026961200936,34,0.7632562151229257,11
9731,0.8546307232445233,33,0.7687160252357451,11
9732,0.8605256164921231,33,0.7683601644469087,12
9733,0.8551973977828774,34,0.7606099348359752,11
9736,0.8599849521398847,38,0.7744390844575969,10
9737,0.8539871540529337,32,0.7588953696524077,13
9738,0.8490967259992414,31,0.7956012842103655,16
9739,0.8297170819580978,34,0.7825179512566338,10
9740,0.8655331377835144,34,0.7651888848409671,10
9741,0.8387216307572626,34,0.7610158089827048,14
9742,0.8595293035242009,35,0.7630204248999722,9
9743,0.8303438410961771,33,0.767710379818346,16
9744,0.8754093988227921,36,0.7901149609204411,9
9745,0.8776597868767148,33,0.7897762846231231,11
9746,0.8924649165595149,34,0.7909208817154666,10
9747,0.8768301065546757,48,0.76941857583116,14
9748,0.8491772657475164,34,0.7738616788120339,10
9749,0.8512508007277423,34,0.7499594388361817,25
9751,0.8607012643042312,33,0.7531911340040337,15
9752,0.8604351090947326,33,0.756512551577579,20
9753,0.852633031621877,33,0.765335286371187,12
9754,0.847872846834193,42,0.7721596311708876,10
9755,0.9009242969726124,32,0.7590259500149981,13
9756,0.8694448766510912,46,0.801107134463084,14
9757,0.8789110544597912,33,0.7913733904854328,14
9758,0.8496769719404708,33,0.7426263723840905,15
9760,0.8540088392160954,34,0.7643428549194988,10
9762,0.8640839327231719,34,0.7637560189072768,12
9764,0.8534735033713193,38,0.7709227196094348,10
9765,0.8656591929240944,33,0.7745973387437939,12
9766,0.8598771398383198,33,0.7864247012991783,11
9767,0.8880872032656106,35,0.7688420249528867,10
9768,0.8588633587786383,33,0.79422058134445,10
9769,0.8474273091281682,34,0.7742956017504681,13
9771,0.8405531847980083,34,0.7699330504706492,12
9772,0.85006988033726,33,0.7641069009772076,15
9773,0.8470431474408558,33,0.7864595091449947,14
9776,0.83878522369291,51,0.7606414152556521,9
9778,0.8804606640200638,33,0.7976684454728815,10
9779,0.8612134018892535,32,0.7810714325549704,11
9780,0.8337898152852499,55,0.7647342369729436,15
9781,0.8143348320405928,34,0.7487159849307212,11
9782,0.8738266299794601,33,0.7780546424223119,27
9783,0.8642846130517039,33,0.7780429139447832,12
9785,0.8235099823341943,33,0.7562972630730374,13
9786,0.8909207945114958,34,0.7990300852868844,11
9787,0.849368299071856,33,0.7726359730053587,13
9788,0.869282506881997,32,0.7872721613495351,16
9789,0.8294055400463537,33,0.7676655908408385,14
9790,0.8617204695514094,33,0.7794286913059358,10
9792,0.8696324404657441,34,0.7955137085859255,13
9793,0.8603832091652319,33,0.7714116320794401,25
9795,0.8253889811591942,34,0.7607507610868318,12
9796,0.8808001660507224,32,0.7761662962961964,12
9797,0.8440242065766558,35,0.7661398461606458,16
9799,0.8819693600368324,35,0.7798983610146075,15
9801,0.8563041314782331,34,0.7531666001180294,12
9802,0.8601710281704077,38,0.7898419240197451,9
9803,0.845017175438463,58,0.7552062262042648,10
9805,0.8300544461656257,33,0.7717822019903257,11
9806,0.8445448631501115,37,0.7688880928204348,13
9807,0.8486175775577638,32,0.7611316617416898,10
9808,0.8395945587666283,33,0.7612881870739894,16
9809,0.8489838355103937,32,0.7775252431148449,10
9810,0.8772008541531664,33,0.7938992071749864,15
9812,0.8771988543998291,35,0.7696537259085621,10
9813,0.8459213928837548,35,0.7729851636172276,19
9815,0.829566690839383,34,0.769550528572677,11
9816,0.8576689427228459,33,0.771316853292043,10
9819,0.8478568327192848,35,0.7829560279301947,13
9820,0.8658465571803181,33,0.7767782277597423,13
9821,0.8552884130715684,34,0.7779572762846991,19
9822,0.8277117917875982,33,0.7787236639872087,10
9823,0.8501687861438674,33,0.7686850848736742,13
9824,0.8500746981084831,34,0.7661846898463026,10
9825,0.8714664095335859,33,0.7739194155070833,10
9826,0.8803844447875896,34,0.769017615512235,16
9827,0.8546043302053874,32,0.7695921728233414,11
9828,0.857464935513566,33,0.768914600270624,19
9829,0.858678963078641,34,0.7786409561239933,9
9831,0.8748246763020738,46,0.7796092310556023,14
9832,0.9154094416463835,34,0.7878841546355377,13
9833,0.860754999644723,33,0.7703326074585566,9
9834,0.8591929427739364,35,0.7536786241356636,13
9835,0.8372806431635688,33,0.751105229166638,11
9838,0.8627834070759595,34,0.7556605393266597,11
9839,0.8316764733773153,31,0.7600784297599048,14
9840,0.8702692329317148,32,0.7738942074741836,12
9842,0.8418528836852682,33,0.7599078017610904,20
9843,0.8637909688551458,32,0.7696012305357789,11
9844,0.8769075292087449,33,0.765039185097464,18
9845,0.8302702336328847,59,0.7581674883278423,14
9846,0.8772987079690576,33,0.7685160173305615,13
9847,0.8629999715588749,32,0.7776380924436963,13
9848,0.8334004942790492,34,0.7564337375500998,13
9849,0.834782817972802,33,0.735889871939124,10
9850,0.8492578189616427,33,0.7716712169567674,15
9851,0.8551439121316493,34,0.7668120648385744,10
9852,0.8713242130841314,55,0.7739480069071781,13
9853,0.8248006883175172,34,0.7572466815707922,10
9854,0.8437836406388262,33,0.7646779752504683,13
9855,0.8728658533120097,32,0.7712884509739748,20
9856,0.8621116991022474,32,0.762217448333465,11
9857,0.8361326404765809,33,0.7682313684705213,12
9858,0.8473759763684646,33,0.7663697248504866,11
9859,0.8311873667501812,33,0.767065589388286,13
9860,0.8850085358347882,32,0.7969003245422983,25
9861,0.8905144828993645,39,0.7746410846201949,9
9862,0.8486754537961994,34,0.7666973362133795,10
9864,0.8708362768243876,33,0.7817234767130463,15
9870,0.8693100460532157,31,0.7798950833488376,10
9871,0.8414871583263361,33,0.7693487634190918,17
9872,0.8396984962299077,32,0.7624823640503114,10
9873,0.8329175171932857,33,0.7550652987387246,18
9874,0.8187401295382812,33,0.7564781835788352,10
9875,0.8615593446194968,36,0.7791846792172596,12
9876,0.8524212015878184,34,0.7787329895721624,15
9877,0.8911866162791455,32,0.7887345744668571,13
9878,0.8459862152446085,36,0.7738221801861455,9
9879,0.8405280494733247,37,0.7544624964314457,12
9881,0.8304251026654194,37,0.7554128370650961,13
9883,0.8458447577890232,33,0.7377961010452776,11
9884,0.8491821810802817,33,0.7655583229686171,12
9885,0.8951372632929468,34,0.7859800752237736,13
9888,0.838703644737709,33,0.7589408370966156,15
9889,0.8622040523581253,35,0.7616264982269414,11
9890,0.8360309482695605,33,0.7452313337804592,10
9891,0.8546282831333617,33,0.7527593162416134,10
9892,0.8862000898487958,33,0.7882576488968742,10
9893,0.8649918662270163,44,0.7683760014661398,12
9894,0.8923100676880359,33,0.7687388864088107,15
9895,0.8761820749914815,34,0.7906413584739941,14
9896,0.8526838114880211,34,0.7636170324598662,10
9897,0.8519494570837711,37,0.7571850799899512,13
9898,0.8335988567117417,34,0.7688617395975028,26
9900,0.8449067495331429,71,0.7549591188744861,15
9901,0.878286669243219,33,0.7915991567396815,10
9903,0.8333181961926914,34,0.7666641241314016,12
9904,0.871503302743309,52,0.781882514051683,10
9905,0.897057909852891,33,0.7842840282545106,13
9906,0.8400887396210178,34,0.7725203856894982,10
9907,0.8452408694197092,34,0.7715429615951637,14
9908,0.8589857122716675,34,0.7636162808384706,17
9909,0.8575340891662095,33,0.7838768878299226,10
9913,0.8584158262575022,34,0.7792238163745235,13
9914,0.830521492611702,33,0.7581131958470273,11
9915,0.8504170427931032,38,0.7740511957057044,10
9917,0.8610905325702372,33,0.7738429373532854,14
9918,0.8285283507379684,32,0.7575943421925484,13
9920,0.8547326466839757,43,0.7669989006587075,14
9923,0.8410980350129581,34,0.7686822264229644,12
9925,0.8457445636714896,32,0.7752409928340745,11
9926,0.8994445654551111,62,0.8066382846791952,15
9927,0.8675936068263119,31,0.7600499364485049,13
9928,0.828967826232743,32,0.7670875822404667,16
9929,0.8508195065361859,34,0.7569097740378709,18
9930,0.8234223084757589,60,0.7767753861020702,15
9931,0.8597102157477443,42,0.7782335429776477,12
9932,0.8444962652915816,33,0.7903681691349407,17
9935,0.8825325013230242,34,0.770442180989189,11
9936,0.9053118299885672,31,0.8146328288355594,11
9938,0.8417323417297411,33,0.7929781292816783,10
9939,0.8538787513925216,32,0.7914390843754392,11
9940,0.850917784748908,57,0.7860052575003877,15
9942,0.8944143866429283,30,0.7985105230788114,10
9943,0.8463288349120094,32,0.7714367390620589,14
9944,0.8765416553010261,33,0.8070672833869542,11
9945,0.8417136083531583,34,0.761121177996828,13
9946,0.8478262508702414,33,0.7610424457814482,16
9948,0.8666514247348529,32,0.7691087308282948,11
9949,0.8610307349777264,32,0.7804950982958805,10
9950,0.8732642553025322,33,0.7611188833052646,9
9951,0.8479185657888374,32,0.7683280441447968,12
9952,0.7918340462705746,33,0.7517768909128512,9
9954,0.8121037397031646,34,0.7500066028321561,11
9956,0.8441646013304662,32,0.7631868505650612,9
9957,0.9070283656321897,30,0.7858990879983202,15
9958,0.8432269994087571,33,0.7547875808100337,10
9959,0.8408278158067299,34,0.7657514324275341,9
9960,0.8572254414958478,31,0.7811437686722552,10
9961,0.862904022852686,33,0.7551235150659418,12
9963,0.8717971849461594,31,0.7719510713697006,10
9964,0.8907639269823584,34,0.7817578357386835,17
9965,0.8425383714706869,32,0.7582962648843103,10
9966,0.816889480638251,32,0.7472031501371672,13
9967,0.8367722159111606,33,0.7563143265577728,12
9968,0.8639851118314936,34,0.7729373754861175,22
9969,0.8712509322440113,32,0.7591262521679224,11
9970,0.8308613424033762,34,0.745279711577927,9
9971,0.8610088653275679,33,0.7735363582768737,12
9972,0.8752074129470676,33,0.7675361448798357,10
9974,0.8378118298795181,33,0.7475332558407157,11
9975,0.8640788634338967,34,0.7798278778666367,22
9976,0.8842297096831848,33,0.786781909974317,16
9977,0.8690290869405308,36,0.7735403004718406,15
9980,0.8263323784416643,33,0.7549063308548775,15
9981,0.8626403244809957,32,0.776638880421913,14
9982,0.8567669594978673,32,0.74541283364791,10
9983,0.860079140614402,34,0.7827622688833692,11
9984,0.8582771295960825,34,0.7667720907438716,11
9985,0.8405203817453741,34,0.759107410788038,28
9986,0.8528251360075203,33,0.783502766743783,17
9987,0.8910851371126451,34,0.7861415287801581,12
9988,0.8544538815136618,32,0.7813933939041415,11
9989,0.8508856485581915,34,0.7595337590977356,14
9990,0.80905171536332,34,0.7298624546987177,24
9991,0.8892624626715732,33,0.7858849864988209,10
9992,0.8565734288137126,33,0.78657452910258,11
9993,0.8825919276170491,33,0.7762149704064413,10
9994,0.8272027679520008,50,0.728093859033437,10
9995,0.8637153298801257,47,0.7821251017000799,9
9996,0.8422589944742211,39,0.7712459128594442,12
9997,0.869279447373805,35,0.7768016011736756,9
9998,0.8721563721770536,33,0.7786334315184568,10
9999,0.853488729687073,32,0.7535052826711877,12
10000,0.8655905948023416,33,0.7791382176719371,13
10001,0.8739126874012033,33,0.7879236590369022,11
10002,0.8692699126146379,59,0.7850701070029648,24
10003,0.8689969751076001,34,0.7578420707535747,11
10004,0.8789075600757533,34,0.7578108802256014,17
10005,0.8749644454843044,34,0.7788820720077367,9
10006,0.889659158363335,34,0.7932146222566937,12
10007,0.8136576173117093,34,0.7554464826446889,12
10008,0.8945016603509663,33,0.7958083146641334,10
